MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles

,,,,,,,0,,,,,,,,,,CID5309672,COc1ccccc1S(=O)Cc1ccc(C(=O)NC2CCCC2)o1

0,,,,,,,,,,,,,,,,,CID5309673,O=C(NCc1cccnc1)c1ccc(CS(=O)(=O)c2ccc(Br)cc2)o1

,,,,,,,,,,,0,,,0,,,CID1916593,Cc1cc2nc(SCCOC(=O)Nc3ccc(Cl)cc3)nc(C)c2cc1C

,,,,,,,,,,,,,0,0,,,CID980027,COC(=O)c1nn(-c2cccc(C)c2)c2nnc(Cc3ccccc3)c(=O)n12

0,,,,,,0,,,,,,,,,,,CID5309677,CSc1ccccc1NC(=O)c1cc(CC(C)C)on1

,,,,,,0,,,,,,,,,,,CID5309678,N#Cc1cccc(NC(=O)NCCc2c[nH]c3ccccc23)c1

,,,,,,,,,,0,,,,0,,,CID5309679,COc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCOCC3)o2)cc1

,,,,,,,,,,,,,,0,,,CID980029,COC(=O)c1nn(-c2ccc(C)cc2)c2nnc(Cc3ccccc3)c(=O)n12

,,,0,,,0,0,,0,,,,,,,,CID657319,COc1ccc(C(=O)Nc2cccnc2)cc1C(=O)Nc1cccnc1

,,,,,,,,,,,,,,0,,,CID4554611,CSc1nc2ccsc2c(=O)n1-c1cccnc1

,,,,,,,,,0,,,,,,0,0,CID3239538,O=S(=O)(Nc1ccc2c(c1)OCCO2)c1cnc[nH]1

,,,,,,,,,,,,,,,,0,CID1300520,CN(CC(=O)Nc1cccnc1)S(=O)(=O)c1cc(Cl)ccc1Cl

0,0,0,,0,,0,,,,,,,,,,0,CID4889592,COc1ccc(OC)c(C2CC(=O)N3CN(c4cccc(Cl)c4)CSC3=C2C#N)c1

,,,0,,,,,,,,,,,,0,,CID3651965,COc1cccc(C(c2sc3ncnn3c2O)N2CC(C)OC(C)C2)c1

,,,,,,,,,,,,,0,,,,CID6616230,COc1ccc(C(=O)Nn2c(SCC(=O)N3CCC(C)CC3)nc3ccccc3c2=O)cc1

,,,,,,0,,0,,,0,,,0,0,0,CID279869,O=C(Nc1ccc(Br)cc1)c1cnccn1

,,,,,,,,,,,,0,,,,,CID4339188,O=C(O)c1cccc(C(=O)Cc2ccccc2)c1

,0,,0,,0,0,,,,,,,,,0,0,CID279866,O=C(Nc1ccccc1Cl)c1cnccn1

,,,,,,,0,0,,,,,,,,0,CID3238219,Cc1ccc(S(=O)(=O)NC(CC(=O)O)c2ccccc2)c(C)c1

,,,,0,,,,,,,,,,,,,CID3238218,COc1cc2c(cc1OC)C(C(=O)NCC1COc3ccccc3O1)C(c1cccnc1)N(C)C2=O

,,,,,,,,,,0,,,,,,,CID5157276,Oc1c(C(c2ccco2)N2CCC3(CC2)OCCO3)sc2ncnn12

,,,,,,,,,,,0,,,,,,CID1306963,COc1ccc(OC)c(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1

,,,,,0,0,0,,,,,0,,0,,,CID1306962,CCc1ccc(N(CC(=O)Nc2ccc(OC)cc2OC)S(C)(=O)=O)cc1

,,,,0,,,,,,,,,,,,0,CID3238217,CCN1C(=O)C(C(=O)Nc2ccc(OC)cc2)C2CC1(C)Oc1ccccc12

0,,0,,,,,,,,0,0,0,,,,,CID3238216,CCOCCn1c(CN(Cc2ccccc2)Cc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C

,,,,,0,,,,,,,0,,,,,CID3238211,Cn1c(C(=O)O)c(CC(=O)NCc2cccnc2)c2ccccc21

0,,,,,,,,,,,0,,,0,,,CID3238210,O=C(NCCCN1CCOCC1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1

,,,,,,,,,,,,0,,,0,0,CID3238213,Cc1c(NS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)c(=O)n(-c2ccccc2)n1C

,,,0,,,,,,,,,,,,0,,CID3238212,Cc1cccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCC(=O)N4)CC2C)c1

,0,,,,,,,,,,,,,0,,,CID2998976,COc1ccccc1C(=O)NC(CCSC)C(=O)NCC(c1ccco1)N(C)C

0,0,0,,,,,0,,,,,,,,,,CID2998977,Cc1cc(NC(=O)Cc2cn3ccsc3n2)n(-c2ccccc2)n1

0,0,0,,0,,,,,,,,0,,,,,CID2998974,COc1ccc(-c2nnc(SC3CCOC3=O)n2C2CCCCC2)cc1OC

,,,,,,,,0,,0,,0,,,,,CID2998975,Cc1noc(C)c1C(=O)OCC(=O)Nc1ccccc1C(=O)NC(C)c1ccccc1

0,0,,,,,,,,,0,,,,,,,CID2998972,CC(C)c1cccc(C(C)C)c1OCCn1ccnc1

,,,,0,,,,,0,,,,,,0,,CID2998973,CC(Sc1nnc(C2CCCCC2)n1N)C(=O)NCc1ccc2c(c1)OCO2

0,0,,,0,,,,,,0,,,0,,,,CID2998970,O=C(c1ccccc1)N1CCCCC(Sc2nnnn2-c2ccccc2)C1=O

,,0,,,,0,,,,,,,,,,,CID2998971,COc1ccc(C(CNC(=O)C2CC(=O)N(Cc3ccc(C)cc3)C2)N(C)C)cc1

,,,,,,,,,0,,0,,,,,,CID257599,CCOC(=O)COc1ccc(S(=O)(=O)c2ccc(OCC(=O)OCC)cc2)cc1

0,,0,0,,0,,0,,,,0,0,,,,,CID654114,CCOc1ccc(N2CC(=O)Nc3ccccc3NCC2=O)cc1

,,,0,,0,,0,,0,,,,,,,0,CID2998979,Cc1cc(C(=O)OCC(=O)N2CC(C)CC(C)C2)c(C)o1

,,,,,,,,0,,,0,,,,,,CID1934041,COC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)Oc1ccccc1

,,,,,,,,0,,,,,0,,,,CID977138,O=Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2

,,,,,0,,,,,,,,,,,,CID2888100,COc1ccc(C2CC(c3ccccc3)=NN2C(C)=O)cc1

,0,,,,,,,,0,,,,,,,0,CID936297,CC(C)OC(=O)CSc1nnc(-c2cnccn2)n1C

,,0,,0,,0,,,,,,0,,,,,CID2228185,Cc1ccccc1CSCCNC(=O)CN(c1ccc2c(c1)OCO2)S(C)(=O)=O

,,,0,,,,,,,,,0,,,,,CID977133,CN(C)c1nc(OCC(=O)NC(C)(C)C)nc(N(C)C)n1

,,,,,0,,,,,0,,,,,,,CID1182681,COc1ccc(NC2=NC(=O)S/C2=C\c2ccc(N(C)C)cc2)cc1

,,,,,,,,,,,,,0,,,,CID904164,c1ccc(NC2=NCCCCS2)cc1

,0,,,,,,,,,,,0,,,,0,CID650048,Cc1ccc2[nH]c(=O)c(CN(CCO)Cc3nnnn3CCc3ccccc3)cc2c1

,,,,,,0,,,0,,,,,,,,CID650046,COc1cccc(C(c2nnnn2CCc2ccccc2)N2CCN(c3ccccc3)CC2)c1OC

,0,,,,,,0,,0,0,,,,,,,CID650047,Cn1c(SCC(N)=O)nnc1-c1ccccc1

,,0,,,,,0,,,,,,,,0,0,CID650044,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc(-c4nn[nH]n4)cc3)CC2)cc1

,0,,0,,,0,,,,,0,,,,0,,CID650045,COc1ccc(C(=O)Cn2nnc(-c3cccs3)n2)cc1

,,,,,,,0,,,,,,,,,0,CID650042,CC1CN(C(=O)c2cccc(C(=O)N3CC(C)OC(C)C3)c2)CC(C)O1

,,,0,0,,0,,,,,,,,,,0,CID650043,CCC1CCC2(CC1)NC(CO)(CO)CO2

0,,0,,,0,,,,0,0,0,,,,0,,CID650040,COc1ccc(C2NC(=O)NC3=C2CCc2ccccc23)cc1

,0,,,,,0,,0,,,,,,,0,,CID650041,COc1ccccc1NC(=O)CSc1nc(O)cc(=O)[nH]1

,,,,,,,,,,,0,,,,,,CID1917246,COc1ccccc1C(=O)N/C(=C/c1ccc(Br)cc1)C(=O)NCCO

,,,,,,0,,,,,,,0,,,,CID658692,O=C1C=C(O)CC(c2ccco2)C1

,,,,,,,,,,,,,0,,,,CID1917244,C=C(C(=O)c1ccccc1)C(C)C(=C)C(=O)c1ccccc1

0,0,0,,,,,,0,,0,,,,,0,,CID658690,COc1cccc(C2NC(=O)NC(C)=C2C(=O)Nc2cccc(C)c2C)c1

,,,,,,,,,,,,,,0,,,CID747948,COc1cc(C(=O)O/N=C2/C=CC(=O)C(C)=C2C)cc(OC)c1OC

0,,,,0,,0,,,0,,,,0,,,0,CID658696,COCCN(C(=O)Nc1ccccc1)c1ccccc1C

,,0,0,,0,,,,,,,,,,,0,CID658695,CCC(c1c(C)n(C)n(-c2ccccc2)c1=O)c1c(C)n(C)n(-c2ccccc2)c1=O

,,,,,,,,,,,,,0,,,,CID658694,O=C(NCc1ccccc1)C1C(=O)N(Cc2ccccc2)C(=O)C1C1(O)CCCC1

,,,,,,,,,,,0,,,,,,CID731274,CC(=O)Cn1cnc2sc(-c3ccccc3)cc2c1=O

,0,,,,,,0,,,,,,,,,,CID658671,Cc1[nH]c2ccc3c(ncn3CCC#N)c2c1C

,,,0,,,,,,0,,,,,,,,CID3242898,O=C(C1CC2CCC1C2)N1CCN(Cc2ccc3c(c2)OCO3)CC1

,,,,0,,,,,,,,,,,,0,CID3242899,CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(CC(=O)NCc2ccco2)c(=O)c2sccc21

,,,,,,,,0,,0,,,0,,0,0,CID3242893,CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)NCCN3CCCCC3CC)c21

,,,,,0,,,,,,,,,0,,,CID3242891,Cc1cc(S(=O)(=O)N2CC(=O)N(CCc3ccccc3)C(=O)C2)ccc1F

,,,,,,,,,,,,,,,0,,CID3242896,O=C(c1ccc(C(=O)N2CCN(c3ccccc3F)CC2)nc1)N1CCN(c2ccccc2F)CC1

,,,,,,0,0,,,,,,,,,,CID258216,CCOC(=O)Nc1cccc2ccccc12

,,0,,,0,,,,,,,,,,0,,CID3242894,CCS(=O)(=O)N1CCC(C(=O)NCCc2ccc(OC)c(OC)c2)CC1

0,,,,0,,,,0,,0,,,,,,0,CID3242895,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC2CCCCC2)c(OC)c1

,,,,,,,,,,,,,0,,,,CID879502,CCOc1ccc2c(C)c(Cl)c(=O)oc2c1

,,,,,,,,,0,,,,,,,,CID554989,O=C1c2ccccc2C(=O)N1c1ccc(Cl)cn1

,,,,,,,,,,,,,,0,,,CID4306879,C/C(=N\Nc1cccc(C(=O)O)c1)c1ccc(Cl)s1

,,,,,,,,,,,,,,0,,,CID2878572,COc1ccc(CCN2C(=O)CC(C(C)c3ccccc3)C2=O)cc1OC

,0,,,,,,,,,0,,,,,,,CID5226939,CCOc1ccc(NC(=O)CSc2nc3c(c(=O)n2-c2ccccc2OC)SCC3)cc1

0,,0,,,,0,0,,,0,0,,,0,0,,CID1181793,Cc1ccc2nc(NCc3ccco3)c(/C=N/Cc3ccco3)c(=O)n2c1

,,,,,,,,,,,,,0,,,,CID943140,COc1ccccc1NC(=S)NC1CCCCCC1

,,,,,,0,,,,,,,0,,,,CID2854143,CNC(=O)c1c(N)sc2c1CCCCC2

,,,,0,0,0,,,0,,,,0,,0,,CID245839,Cc1ccc(NCN2C(=O)c3ccccc3C2=O)c(C)c1

,,,,,0,,,,,,,,,,,,CID2941738,CC12CCC(C(=O)Nc3nccs3)(OC1=O)C2(C)C

0,,,0,,,,,,,,0,,0,0,,,CID2236092,O=C(COc1ccc(S(=O)(=O)N2CCCC2)cc1Cl)NCc1ccc2c(c1)OCO2

,,,,,,,,,,0,,0,,,,0,CID2937604,CCC(Sc1nc2ccccc2c(=O)n1CCN1CCOCC1)C(=O)NCc1cccnc1

,,,,,,,,,,0,,,,,0,,CID2941732,CC1CCc2c(sc(NC(=O)c3ccc(Cn4cc(Br)cn4)o3)c2C(N)=O)C1

,,,,,,,,,,,,,0,,,,CID2941733,CC(C)c1ccc(OCC(=O)N(c2ccccn2)C2CCCCC2)cc1

,0,0,,,,,,,,,,0,,,0,0,CID2941730,COc1ccc(NC(=O)C2CC(=O)OC2(C)C)cc1

,,,,,,,,,,,,,,0,,,CID1517476,O=[N+]([O-])c1ccc(-c2cnc(SC(c3ccccc3)c3ccccc3)[nH]2)cc1

,,,,,,,,,,,,,,0,,,CID867281,CCOC(=O)/C(C#N)=N/Nc1cc(OC)ccc1OC

,,0,,,,,,,,,0,,,,,,CID867283,N#CCc1nnc2n1-c1ccccc1CCC2

,,,,,,,,,,0,,,,,,,CID2949509,CCC(C)NS(=O)(=O)c1ccc(OCC(=O)N2CCCC2)cc1

,,,,0,,0,,,,,,,,,,0,CID2668611,O=C(NCc1ccc(F)cc1)c1cc(S(=O)(=O)N2CCOCC2)ccc1F

,,,,,,,,,,,,,0,,,,CID4831673,COc1ccc(NC(=O)CN(C)CC(=O)Nc2ccc(Cl)c(S(=O)(=O)N(C)C)c2)cc1

0,,0,,0,,0,,0,,,,,0,,0,,CID724183,CCOc1ccc(-n2c(CC)nc3ccccc3c2=O)cc1

,0,0,,,,0,,,,,,0,,,,0,CID2308073,Cc1ccc(C)n1-n1cnc2sc3c(c2c1=O)CCC3

,,,,,0,,,,,,,,,,,,CID4613736,CCc1ccc(NC(=O)N(Cc2ccco2)C(C)c2cccs2)cc1

,,,,,,,,,,,,,,0,,,CID4613734,O=C(CCS(=O)(=O)Cc1ccc(Cl)cc1)NCCc1ccccc1

,,,,,,,,,,,,,0,,,,CID687122,O=c1cc2ncc(-n3cc([N+](=O)[O-])cn3)cn2[nH]1

,,,,,,,,,,,,,,0,,,CID5766987,O=C(CCN1CCOCC1)NNC(=O)/C(=C/c1ccccc1)NC(=O)c1ccccc1

,,,,,,,,,,,0,,,,,,CID687128,O=C(CCN1CCN(c2ccccc2)CC1)Nc1ccc(Cl)cc1

,,,,,0,,,,0,,0,,,,,,CID345686,COc1ccc(-c2nc3ccccc3[nH]2)cc1

,,,,,,0,0,,,,,,,,,,CID976663,CN(C)c1nc(C(=O)Nc2ccccc2)nc(N(C)C)n1

,,,,0,,,0,,,,0,0,0,,0,,CID976662,COC(=O)Cc1ccc(NC(=O)c2cccs2)cc1

,,0,,,,0,,0,0,0,,,0,,,,CID651311,CCn1c(SCC(N)=O)nnc1-c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1

,,,,,,,,,,,,,,0,,,CID935722,N#Cc1cc(-c2ccccc2)nc(Oc2ccccc2)n1

,,,,0,,0,,,,,,,,,,,CID651313,O=S(=O)(Nc1ccc2c(c1)OCO2)c1cccs1

,,,,,,,,,,,,,0,,,,CID935720,O=Cc1ccc(OC(=O)c2cc(Cl)nc3ccccc23)cc1

0,0,,0,,,,0,,,,,,,,0,0,CID651315,COc1ccc(OC)c(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccc(C)cc2)c1

,0,,0,,,,,0,0,,0,0,,,,,CID651314,C=CCN(CC(=O)NCc1ccccc1)C(=O)c1csnn1

,0,,0,,,0,0,,,,,,,,,,CID651317,C=CCn1c(SCCN2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C

,,,0,,,,,0,0,0,,,,,,0,CID649184,COc1ccc(C)cc1N(CC(=O)NC1CCCC1)C(=O)CCC(=O)Nc1cc(C)on1

,,,,,,,,0,,,,,,,,0,CID651319,N#Cc1c(NCCO)nc(NCc2ccccc2)c2c1CCN(Cc1ccccc1)C2

,,,,,,,,,,,,,,,,0,CID651318,CCC(C)C(=O)Nc1cc(C(=O)OC)cc(C(=O)OC)c1

,,,,,0,,,,0,,,,0,,,,CID1446457,COc1ccccc1C1(O)CCN(C(=O)c2cccs2)CC1

0,,,,,,,0,0,,,,,,,,,CID1084018,CCOc1cc(-c2nc(-c3ccc(OC)cc3)no2)cc(OCC)c1OCC

,,0,,,,,,,,,0,,0,,0,,CID649187,O=C(CN1C(=O)CSC1=O)Nc1ccc(N2CCOCC2)cc1

,,,,,,,,,,,,,,0,,,CID2389179,O=C(CNc1ccccc1-c1ccccc1)NCc1ccccc1

,,,,,,,,0,,,0,,,,,,CID3219689,COc1ccc(NC(=O)C2CCCN2C(=O)Nc2ccccc2)cc1OC

0,,0,,,0,,0,0,0,,,,,,,,CID649186,O=C(CN1C(=O)COc2ccccc21)N(Cc1ccccc1)Cc1ccccn1

,,,,,,,,,,,,,,0,,,CID270383,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCCCC1

,0,,,0,,,,,0,,,,,,,,CID2565318,Nn1c(Cc2ccccc2F)nnc1SCn1nnc2ccccc2c1=O

,,,0,,0,,,,,,,,,,0,,CID1557219,Cc1ccc(S(=O)(=O)/N=C(/Nc2nc(C)cc(C)n2)N2CCOCC2)cc1

0,,0,,,,,0,0,,,0,,,,,0,CID649181,COc1ccccc1NC(=O)N(Cc1ccco1)Cc1cc2c(C)ccc(C)c2[nH]c1=O

0,0,0,,0,0,0,,,,,0,,,,0,,CID649180,COc1ccc(-c2nc(NC(=O)c3cc(C(C)(C)C)nn3C)sc2C)cc1

0,,,,,,,0,,,,,,0,,,,CID1946238,Cn1c(=O)oc2cc(S(=O)(=O)NCCN3CCN(c4ccccc4F)CC3)ccc21

1,0,,0,0,,,,,,,,,,,,0,CID1300948,O=C(CSc1nc2ccccc2o1)Nc1ccc(N2CCOCC2)c(Cl)c1

,,,,,,,,0,,,0,,,,,,CID680634,CCn1c(O)c(C(=O)Nc2ccccc2C)c(=O)c2ccccc21

0,,,,,,,,,,,0,,,,,0,CID680636,CCOC(=O)CC(=O)Nc1ccc(Br)cc1C(=O)O

,,,,,,,,0,0,,,,,,,,CID2224508,CCOC(=O)c1sc(NC(=O)CSc2nc(C)cc(C(F)(F)F)n2)c(C#N)c1C

,,,,,,,,0,,,,,,,,,CID1216910,O=S(=O)(CCc1nnc(-c2ccc(Br)cc2)o1)c1ccc(Cl)cc1

,,,,,,,,,,,,,,0,,,CID2463107,CCN(CC)c1ccc(-c2n[nH]c(=S)n2-c2ccccc2C)cc1

,,,,,,,,,,0,,,,,,,CID261400,O=c1cc(-c2ccccc2F)oc2ccccc12

0,,0,0,,,,0,,,0,,0,,,0,,CID651051,CCCCn1c(SCC(=O)Nc2cc(NC(=O)c3ccco3)ccc2C)nc2ccccc2c1=O

,,,,,,0,,,,,0,0,,,,,CID653669,CCSc1nc(-c2ccc(OC)cc2)ccc1C#N

,,,0,,,,,,0,0,,0,,0,,,CID2997877,COc1ccc(C(=O)Nc2ccc(-c3cn4ccsc4n3)cc2)cc1S(=O)(=O)N1CCOCC1

,0,,,0,,,,,,,,,,,,0,CID2854818,CC1=C(C(=O)OCC2CCCO2)C(c2cccc(O)c2)NC(=O)N1

,,,,,,,,,,,,,,0,,,CID5028622,C/C(=N\NC(=S)NC(C)C)c1cccc([N+](=O)[O-])c1

,,,,,,,,,,,0,,,,,,CID3527724,COC(=O)CNC(c1ccccc1)c1cc(C)ccc1NC(=O)CNC(=O)OCc1ccccc1

,,,,,,,,,,,,,,0,,,CID1445566,CCOC(=O)c1ccc2c(c1)N(CC(=O)N1CCCCC1)C(=O)C(C)(C)O2

0,,0,,,,0,,,,0,,0,,,,,CID2578503,Cc1cc(-n2c(C)cc(C(=O)CN3C(=O)NC4(CCCCCC4)C3=O)c2C)no1

,,,,,,,,,,,,,0,0,,,CID591342,O=C(N/N=C/c1ccncc1)c1cccc([N+](=O)[O-])c1

,,,,0,,0,,,,,,,,0,,,CID2091134,COc1cc(CC(=O)Nc2sccc2C(N)=O)cc(OC)c1OC

,,,,,,,,,,,,,,,,0,CID389118,CC1(C)CN=C(Nc2ccc(F)c(F)c2)S1

,,,,,0,,0,0,,,,,,0,,,CID665271,COc1cccc(-n2cc3c(=O)n(C)c(=O)n(C)c3c2)c1

,,,,,,,,,,,,,0,,,,CID614207,O=C1C(=Cc2ccco2)C(=O)c2ccccc21

,,,,,0,,,,,,,,,,,,CID1009537,COC(=O)c1sccc1NC(=O)c1cc(-c2ccc(C)cc2C)nc2ccccc12

,,,,,,,,,,,,0,,,,,CID734582,COCc1nnc(NC(=O)C(C)C)s1

,,,,,,,,,,,,,0,,,,CID2024877,Cc1ccsc1/C=C1\Oc2cc(OCC(=O)c3ccccc3)ccc2C1=O

0,0,0,0,0,,,,,,,,0,,,,,CID2224507,CS(=O)(=O)N(CC(=O)NCc1ccccn1)Cc1ccc(Cl)cc1

,,,0,,,0,,0,0,,,0,0,,,0,CID802085,CN(C)S(=O)(=O)c1ccc(Oc2ccccc2)cc1

,,,,,,0,,0,0,,,0,,,,,CID1249773,C=CCc1cccc2cc(C(=O)N3CCN(C(=O)c4ccco4)CC3)c(=O)oc12

,,,,,,,,,,0,,,,,,,CID3193518,c1cnc2ccc(C(c3nnnn3C3CCCC3)N3CCSCC3)cc2c1

,0,,,0,,,0,,0,,,,,,0,,CID1938687,COc1cc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc(OC)c1OC

,,,,,,,,,,,0,,,,,,CID248387,C=CCc1c(C)[nH]c(N)nc1=O

,,,,,,,,,,,0,,,,,,CID5222138,COc1ccc(CNC(=O)c2cccnc2Sc2ccc(Cl)cc2)cc1

,,,,,,,,,,,0,,,,,,CID3191217,CCc1ccc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCCC2)c2cn(C)nc2C)cc1

0,,,,,,0,0,,,,0,,,,0,,CID1247394,Cc1cc(C(=O)N2CCN(c3ncccn3)CC2)sc1-c1ccccc1

,,,,,,,,,,,0,,0,,,,CID934453,O=C1c2ccccc2C(=O)N1CCSc1ccccc1

,,,,,,,0,,,,0,,,0,,,CID1253265,CCn1cnc2cc(NCc3nc4ccccc4n3C)ccc21

,,,,,,,,,,,,,,0,,,CID4373559,NC(=O)c1ccc(N2CCN(c3ccccc3O)CC2)c([N+](=O)[O-])c1

0,0,,,,,,0,,0,,0,,,,0,,CID3239589,O=C(CCn1c(=O)sc2ccccc21)Nc1ccon1

,0,,,,,0,,,0,,,0,,,,,CID3239586,O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccc(F)cc1

0,,,0,,,,0,,,0,,,,,0,0,CID3239587,Cc1ccc(C)c(-n2c(CNC(=O)c3ccco3)nnc2SCC(=O)N2CCc3ccccc32)c1

0,,,,,,0,,,,,,0,0,,,,CID3239584,CCS(=O)(=O)N1CCCC(C(=O)NC2CCCC2)C1

,,0,,0,,0,,,,,,,,,,,CID3236852,O=C(NCc1ccc(F)cc1)c1ccc(CS(=O)(=O)Cc2ccccc2F)o1

0,,,0,,,,,,,,,,,,,,CID3236855,O=S(=O)(c1cccc2nsnc12)N1CCc2ccccc2C1

,,0,,,,,,,,,,,,,,,CID5390074,Cc1cccc(N2C(=O)/C(=C/NCCCN3CCOCC3)c3ccccc3C2=O)c1

,,,,0,,,,,,,,,,,,,CID3239580,CC(=O)Nc1ccc(S(=O)(=O)NC(CC(=O)NCCCN2CCOCC2)C(C)C)cc1

0,,,,0,,0,,,,,,,0,,,,CID3236856,O=C(Nc1cc(C(F)(F)F)ccc1Cl)C1CCN(c2nnc(-n3cccc3)s2)CC1

0,,,0,0,,0,,,0,,,0,,,,,CID2207331,CCCCCc1nnc(NC(=O)CS(=O)(=O)Cc2ccccc2)s1

,,,,,0,,,,,,,,,,,,CID302307,O=C1CCCC2=C1C(c1ccncc1)Nc1ccccc1N2

,0,,,,,,,,,,,,,,0,0,CID2999662,O=C(CN1C(=O)C2CC=CCC2C1=O)NC1=NCCS1

,,,,,,,0,,,,,,,,,,CID5355,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC

,,,,,,,,,,,,,,0,,,CID2207339,Cc1c(C(=O)Nc2ccccc2C(=O)N2CCOCC2)cccc1[N+](=O)[O-]

,0,0,0,0,,,,,,,,0,,,,0,CID2999665,CN(C(=O)COc1nnc(-c2cccs2)c(-c2cccs2)n1)c1ccccc1

,,,,,,,,0,0,,,,,,,,CID2180928,CCOC(=O)C(=O)Nc1nnc(C2CCCCC2)s1

,,0,,,,,,,,0,,,,,0,,CID937593,C=CCn1c(NCc2ccc(N(C)C)cc2)nc2ccccc21

,,,,,,,,,0,0,,,,,,,CID978045,CCOc1cc(S(=O)(=O)NCc2ccccn2)ccc1Cl

,,,,,,,,,,0,,,,,,,CID1451132,CCn1c(Cc2ccccc2)nnc1SCC(=O)NC1CC1

,,,,,,,,,,,,,,0,,,CID519663,CC(C(=O)c1ccccc1)N1C(=O)c2ccccc2C1=O

,,,,,0,,,0,,,0,,,0,,,CID3220800,CCOc1ccccc1NC(=O)CN1CCC(NC(=O)c2ccccc2)CC1

,,,,,,,,,,,,,,0,,,CID2432762,COc1cc(CC(=O)OCC(=O)NC2CCCCC2)cc(OC)c1OC

,0,,0,,,0,0,,,,0,,,,,0,CID399097,Cc1nnc2c(-c3ccccc3)nc3ccccc3n12

,,,,,,0,,,,,,0,,,,,CID5309991,Cc1c(C(=O)NCc2cccnc2)sc2nc(-c3ccc(F)cc3)cn12

,,,,0,,,,,,,,,,,,,CID1824890,CC1(C)CC(=O)C(=CNCCCN2CCOCC2)C(=O)C1

,,,,,,0,,0,,,,0,,,,,CID647468,COC(=O)c1ccc2[nH]c(C)c(CN3CCCC3)c(=O)c2c1

,,,,,,0,,,,,,,,,0,0,CID2999619,Cc1cc(C(=O)CN2C(=O)NC(C)(c3cccc(Br)c3)C2=O)c(C)n1Cc1ccco1

,,,0,,,0,0,0,,,0,0,,,,,CID2197691,C=CCNC(=O)c1ccccc1NS(=O)(=O)c1ccccc1

,,,,,,,,,,,0,,,,,,CID2197696,Cn1c(CNC(=O)c2ccc(Cl)cc2)nnc1SCC(=O)Nc1sc2c(c1C#N)CCCC2

,,0,,,,,,,,,,,,,,,CID2999610,O=C1CCC/C1=c1\s/c(=C\c2cccnc2)c(=O)n1-c1ccccc1

0,,0,,0,,,,,,,0,0,,,,,CID647461,CCN(C(=O)c1cccs1)c1nnc(-c2ccncc2)s1

,0,,0,,,,,,,,0,,,,,,CID647462,COCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1cccc(C)c1

,0,,,,,0,,,,,0,,,,,,CID2999613,Cc1cc(C(=O)NCC(c2ccco2)N(C)C)no1

,,,,,,0,,0,,0,0,,,,,,CID647464,COc1ccccc1N(CC(=O)NC1CCCC1)C(=O)CCC(=O)Nc1cc(C)on1

,,,,,,,,0,,,,,,,0,0,CID647465,COc1cc(S(=O)(=O)Nc2ccc(C(=O)N3CCCC3)cc2)ccc1-n1cnnn1

0,,,,,,0,,0,,,,0,,,,,CID2999616,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1ccc(=O)n(Cc2ccccc2)n1

,,0,,,0,,,0,,,,,,,,,CID647467,CCc1ccc(-c2ccc(C(=O)O)cc2)nc1

,,,,,0,,,,,,,,,,,,CID3586268,Cc1ccc2c(c1)c1c3n2CCN(C(=O)C2CC2)C3CCC1

,,,,,,,,,,,,,,0,,,CID802377,Cc1ccc(S(=O)(=O)n2nnc3ccccc32)c(C)c1C

,,,,,,,,,,,,,,0,,,CID841179,Cc1cc(C(=O)Nc2cccc([N+](=O)[O-])c2)c(C)o1

,0,,,,0,,,0,,0,0,,,,,,CID650868,COCCn1c(SCC(=O)NCc2ccco2)nc2cccnc21

